date,Green_Algae,Bluegreen_Algae,Diatoms,Cryptophyta,Algae_Total,DO,pH,Turbidity,Conductivity,WTemperature,windspeed,ATemperature,max_TEM,min_TEM,humidity,precipitation,NOX,NH4,DIN,DIP,TN,TP,NPR
2024/2/17,1.913779827,2.292115008,1.532679892,1.941838892,8.599116566,8.639459673,7.038333333,11.1367485,268.3333333,18.47352872,1.76403,6.4206,7.4658,5.8036,83.51175,3.7639,2.299,0.102,2.401,0.021,2.467,0.078,114.333333333333
2024/2/18,2.35075782,2.891404723,1.810066257,2.518873674,10.92798897,9.177178268,7.086666667,11.94184763,256.6666667,18.91908228,1.18269,16.194,20.1011,11.4076,74.7005,0.1503,2.268,0.275,2.544,0.043,2.676,0.07,59.1627906976744
2024/2/19,3.310092837,2.191184591,1.793109659,1.081189881,9.22956609,8.991610316,6.943333333,11.52401803,248.3333333,19.14281448,1.30664,19.79402,24.1201,15.1036,78.64112,2.0789,2.244,0.234,2.478,0.043,2.672,0.072,57.6279069767442
2024/2/20,4.029288385,1.841087719,2.011193932,0.223548488,8.450979739,9.899705687,7.246666667,11.36692513,255,20.36242023,1.75042,16.52211,23.9343,11.6748,72.77175,1.6035,2.105,0.091,2.195,0.021,2.519,0.084,104.52380952381
2024/2/21,3.137945651,1.735957035,2.303243311,0.173246764,7.389644792,9.336521692,7.5,11.46634531,248.3333333,21.14154767,1.41917,13.39164,16.8571,9.9351,74.37571,0.0167,2.237,0.153,2.391,0.03,2.865,0.076,79.7
2024/2/22,3.252214196,1.96115716,2.566481963,0.219262719,8.397836335,8.946357204,7.466666667,12.01926973,231.6666667,20.77980858,1.63885,14.15398,20.4821,9.6212,58.14391,3.54625,2.281,0.126,2.406,0.035,2.876,0.094,68.7428571428571
2024/2/23,1.612881054,1.734124933,1.74985084,0.53175646,5.93587127,7.758178157,7.038333333,12.37015066,215,19.91685744,1.10632,9.70683,10.7983,8.5375,84.69362,7.0758,2.514,0.095,2.609,0.033,2.791,0.088,79.0606060606061
2024/2/24,1.445876464,1.874423866,1.32229587,1.300436232,6.291924627,8.085693539,7.056666667,13.14267062,203.3333333,20.26395738,0.9771,11.29799,14.4577,9.0599,82.07105,4.9253,2.437,0.087,2.524,0.025,2.822,0.107,100.96
2024/2/25,1.061258862,1.693792786,0.711334777,1.525055771,5.27729496,7.607392035,7.026666667,14.72695109,220,19.92578769,0.89921,11.89691,14.1574,9.4808,88.45491,18.4946,2.45,0.152,2.602,0.026,2.813,0.103,100.076923076923
2024/2/26,0.575166675,1.491623586,0.301403738,1.303539641,3.955652439,7.114990909,6.946666667,16.19525846,226.6666667,19.6076964,1.37038,13.64888,23.5025,6.3516,65.10262,9.5932,2.353,0.156,2.508,0.038,2.683,0.097,66
2024/2/27,0.395009615,1.428201923,0.227096154,1.205586538,3.548846154,6.914480769,6.89,17.365625,226.6666667,19.30791346,1.12132,12.27447,16.509,6.9609,73.15959,0.6918,2.183,0.061,2.244,0.014,2.733,0.109,160.285714285714
2024/2/28,0.149539807,1.433365176,0.065086728,1.319318662,3.285374851,6.560400219,6.831666667,18.57759657,233.3333333,19.27880595,0.85247,12.15766,13.4771,10.8951,87.41125,10.8302,2.146,0.088,2.234,0.017,2.313,0.067,131.411764705882
2024/2/29,0.39577833,1.569030185,0.20588358,1.118744942,3.648696059,6.802543845,6.838333333,17.52523236,226.6666667,19.39292679,0.75733,14.80502,16.39,12.0589,85.75437,12.0758,2.219,0.066,2.285,0.022,2.319,0.083,103.863636363636
2024/3/1,0.550634571,1.727783799,0.39384118,1.149756588,4.219176287,6.517856096,6.816666667,16.11284065,235,18.6559029,0.65538,16.56001,17.9807,14.5141,90.3938,7.0072,2.189,0.095,2.284,0.025,2.78,0.076,91.36
2024/3/2,0.214741907,1.807443623,0.58176018,1.005932407,4.068282361,6.558578903,6.86,14.35579392,240,18.32475888,1.32973,21.12673,27.7107,16.2859,75.571,4.9102,2.127,0.091,2.217,0.029,2.263,0.061,76.448275862069
2024/3/3,0.141508597,1.590233377,0.506197707,0.609489035,3.135535745,6.861732619,6.911666667,14.246078,250,18.5679398,1.640325,17.30548,21.577,14.5522,74.77225,2.8132,2.209,0.048,2.257,0.017,2.605,0.062,132.764705882353
2024/3/4,0.200544088,1.467480354,0.529147172,0.42943655,2.859500608,6.726461363,6.856666667,13.00374728,243.3333333,18.41045809,1.95092,14.79946,20.7621,8.8235,61.63546,2.117925,2.191,0.084,2.275,0.026,2.415,0.084,87.5
2024/3/5,0.11314616,1.28644421,0.503663747,0.131015932,2.109785375,6.746541856,6.908333333,12.05929535,250,19.36714678,1.44845,15.72814,23.5466,8.5289,55.06666,1.42265,2.268,0.084,2.352,0.031,2.951,0.077,75.8709677419355
2024/3/6,0.484468681,1.456155424,0.604159753,0.588374641,3.363651912,6.886207643,6.946666667,11.89042896,256.6666667,19.34225209,1.25855,15.27168,19.7987,9.9411,51.12391,0.727375,2.355,0.115,2.469,0.041,2.502,0.087,60.2195121951219
2024/3/7,0.550210723,1.567370968,0.712152306,0.648101134,3.852767416,6.930817971,6.873333333,11.72939295,276.6666667,18.29663662,0.74011,14.85158,16.8169,12.8266,74.32325,0.0321,2.431,0.082,2.513,0.024,2.558,0.071,104.708333333333
2024/3/8,0.981124203,1.484001822,0.596823878,0.644906421,3.981089203,7.596792642,6.963333333,12.55590243,273.3333333,18.77119096,1.74421,20.85053,26.3812,13.569,71.30455,0.133783333333333,2.481,0.129,2.61,0.045,2.682,0.08,58
2024/3/9,0.704045904,1.531922077,0.483916138,0.889906389,3.922235386,7.153326463,6.893333333,14.32893555,270,18.05832756,1.51803,23.4959,28.3307,18.3249,66.04594,0.235466666666667,2.533,0.068,2.601,0.043,2.616,0.072,60.4883720930233
2024/3/10,0.453206439,1.54697822,0.405264988,0.999007943,3.7198078,6.982750358,6.895,14.4828029,255,17.88234114,2.20754,23.34659,30.5531,17.707,65.04109,0.33715,2.509,0.051,2.561,0.026,2.57,0.062,98.5
2024/3/11,0.342027929,1.78641076,0.587968692,1.333289946,4.543466949,6.976937574,6.876666667,13.60364023,250,17.79965511,2.20396,22.93052,30.1672,17.7618,60.19621,0.438833333333333,2.465,0.106,2.571,0.04,2.664,0.071,64.275
2024/3/12,0.322082017,1.701209396,0.549250286,1.304136013,4.275433738,6.710718837,6.818333333,13.68079175,268.3333333,18.55552598,2.08659,20.21394,23.783,17.7558,68.524,0.540516666666667,2.41,0.075,2.485,0.031,2.489,0.071,80.1612903225806
2024/3/13,0.477001993,2.007027732,0.805056256,1.944445032,5.831137901,7.521333437,6.876666667,12.85935996,265,18.32721447,1.50687,20.10684,25.8747,15.2377,73.00391,0.6422,2.397,0.057,2.454,0.038,2.536,0.067,64.5789473684211
2024/3/14,0.654010567,2.290968167,0.956994735,2.660802299,7.389608126,7.721381432,6.831666667,12.25157467,260,18.40345955,1.67154,22.71646,29.608,15.1516,62.50121,3.0507,2.513,0.112,2.624,0.028,2.66,0.081,93.7142857142857
2024/3/15,0.597950607,2.381714633,0.98007101,2.642637994,7.460973558,7.57750495,6.83,11.61846213,255,18.47494942,1.21425,22.3561,28.0653,17.7691,72.69016,21.2228,2.328,0.269,2.597,0.03,2.661,0.096,86.5666666666667
2024/3/16,0.510735805,2.001306777,0.761387821,1.828146805,5.670402333,7.164379353,6.821666667,11.53561184,253.3333333,18.64856785,1.24629,20.06635,25.5929,18.2067,86.71905,15.6066,2.299,0.269,2.568,0.034,2.647,0.08,75.5294117647059
2024/3/17,0.320640578,1.597534967,0.644058367,1.07322378,3.940265271,6.624428715,6.823333333,13.03350368,230,19.45628833,1.75827,19.75369,22.0394,18.4452,83.65955,2.9109,2.18,0.224,2.404,0.031,2.729,0.054,77.5483870967742
2024/3/18,0.302647373,2.063521283,0.897835712,1.764449194,5.608124486,6.985571904,6.853333333,12.20735517,240,19.14481648,2.22464,22.2271,25.8074,18.8635,74.552,4.65965,2.184,0.198,2.382,0.03,2.811,0.046,79.4
2024/3/19,0.317793069,1.776355962,0.642531835,1.459776762,4.585297563,6.993243722,6.875,12.41136364,255,19.39326499,1.51253,23.74995,29.8483,18.804,71.04121,6.4084,2.247,0.203,2.45,0.037,2.666,0.076,66.2162162162162
2024/3/20,0.350464409,1.820784308,0.74986133,1.669350911,4.980144993,7.409493208,6.931666667,11.49608497,275,19.53451157,1.54597,19.72363,22.1464,18.3536,88.13509,8.15715,2.116,0.171,2.287,0.036,2.698,0.067,63.5277777777778
2024/3/21,1.189516075,1.726015751,0.651835049,1.867807546,5.845378228,7.932728923,6.865,11.13807277,273.3333333,19.66738145,1.12229,18.47235,21.9251,15.4441,87.6865,9.9059,2.236,0.18,2.416,0.036,2.446,0.062,67.1111111111111
2024/3/22,2.158725229,2.030727217,0.905349618,2.63989888,8.456621807,8.056783595,6.916666667,11.0260344,260,19.53320578,1.18606,17.17305,18.0997,15.8042,90.40859,13.56345,2.133,0.115,2.247,0.034,2.266,0.06,66.0882352941176
2024/3/23,2.961247794,1.870921925,0.507413892,2.688672067,8.543053759,8.683993875,6.955,10.31926036,236.6666667,20.1623494,0.87426,18.5247,20.1687,17.278,90.29509,17.221,2.008,0.055,2.063,0.018,2.218,0.058,114.611111111111
2024/3/24,3.182789464,1.073711637,0.143535891,1.427794773,5.853370861,8.753190349,7.093333333,10.37401882,236.6666667,21.57351546,1.48642,18.43134,21.9606,16.0735,86.27134,5.5674,2.049,0.185,2.234,0.037,2.563,0.075,60.3783783783784
2024/3/25,5.137431447,1.009142255,0.650817884,1.224091174,8.017591062,9.494174908,7.321666667,10.56690695,250,22.16575451,0.80979,16.58243,18.8512,14.6952,85.02859,2.0471,1.994,0.095,2.089,0.015,2.551,0.066,139.266666666667
2024/3/26,4.901282895,0.930953301,0.866545439,0.721033982,7.292937966,8.916151521,7.158333333,13.31090757,270,22.44002127,1.90064,20.28037,25.4533,14.8622,61.83321,0.0107,2.229,0.105,2.334,0.024,2.985,0.081,97.25
2024/3/27,5.455594307,1.17196877,1.56785791,0.371615823,8.55641841,8.301717505,7.118333333,11.4620181,283.3333333,21.66867257,1.29485,22.52633,27.9356,17.8158,69.64505,4.32105,2.218,0.144,2.363,0.034,2.667,0.055,69.5
2024/3/28,6.202512494,0.69008503,1.164408257,0.127777872,7.735474498,8.789729578,7.045,11.17925135,271.6666667,22.44206017,1.35617,22.61872,29.2072,19.0177,78.21421,8.6314,2.245,0.139,2.384,0.025,2.591,0.058,95.36
2024/3/29,7.211487066,0.837918399,0.194704934,1.448788235,9.372655469,9.142568731,7.256666667,11.43433434,275,23.27918793,1.45888,22.52641,27.0349,19.3945,77.7413,0.0107,2.137,0.073,2.21,0.007,3.058,0.094,315.714285714286
2024/3/30,5.529854796,0.943719101,0.273277732,1.070987095,7.698831996,8.747693078,7.138333333,11.55354372,263.3333333,23.51411946,1.32418,22.96587,27.3198,19.3645,75.41575,0.68155,2.123,0.106,2.23,0.007,2.672,0.051,318.571428571429
2024/3/31,6.847723109,1.741019491,0.410240531,2.790996248,12.04577033,8.903826261,6.768333333,11.66400329,260,24.19925903,1.20773,25.14784,31.2047,19.7293,71.818,1.3524,2.176,0.078,2.254,0.006,2.652,0.043,375.666666666667
2024/4/1,5.04661954,1.43293585,0.176024441,2.552533838,9.291370809,6.747727327,6.806666667,12.98501118,241.6666667,23.80132931,1.95834,25.2938,30.8629,20.8383,71.71775,2.02325,2.194,0.17,2.364,0.011,2.729,0.05,214.909090909091
2024/4/2,1.512942103,1.130193323,0.049361906,1.419310633,4.237584755,5.222957695,6.723333333,12.07272969,220,23.44943909,1.67286,23.44865,28.5063,19.5122,70.52837,2.6941,2.202,0.122,2.324,0.032,2.573,0.062,72.625
2024/4/3,1.229074793,0.963328583,0.005734062,1.118516234,3.278644866,4.910980862,6.721666667,12.46138863,216.6666667,24.05438524,1.61737,21.49929,28.9152,18.0958,80.09946,3.36495,2.21,0.248,2.457,0.037,2.565,0.06,66.4054054054054
2024/4/4,1.244942279,1.092728276,0.020346461,1.12948709,3.596787585,4.844553042,6.645,13.6509763,223.3333333,23.88020915,1.40097,19.56229,22.8564,18.2114,84.92505,4.0358,2.229,0.23,2.46,0.041,2.765,0.071,60
2024/4/5,1.260301915,1.115558816,0.010303819,1.450102761,3.294153676,5.517961427,6.713333333,32.12265307,243.3333333,22.79629417,1.3582,19.60192,23.8459,17.9207,87.54221,23.7879,2.311,0.288,2.598,0.048,2.771,0.075,54.125
2024/4/6,1.499886248,1.889978384,0.009572482,2.086894671,4.157676915,6.267277418,6.765,38.38599746,300,22.29597747,1.13742,21.07917,25.4113,18.1592,83.82125,8.1888,2.304,0.16,2.464,0.043,2.716,0.112,57.3023255813954
2024/4/7,2.280100991,4.093897948,0.008841146,1.696559708,6.906763049,6.083351845,6.793333333,44.64934185,246.6666667,21.4172641,1.16015,21.8109,25.756,19.1881,82.65021,9.5658,2.204,0.29,2.494,0.012,2.66,0.08,207.833333333333
2024/4/8,2.751450105,3.287739284,0.008109809,1.165896563,8.892288919,6.881921834,6.628333333,50.91268623,173.3333333,20.81792058,1.18995,21.91005,27.4255,19.4647,84.9688,21.0513,2.342,0.277,2.619,0.029,2.675,0.06,90.3103448275862
2024/4/9,1.704724143,2.481580619,0.007378472,2.104707477,4.85715441,6.901968122,6.605,57.17603062,166.6666667,20.42772173,1.95805,20.45952,26.0861,16.783,80.68812,22.5949,2.587,0.118,2.705,0.024,3.248,0.131,112.708333333333
2024/4/10,1.309459635,1.60500652,0.006647135,1.947406416,3.570492399,6.812752119,6.593333333,63.43937501,166.6666667,20.94039201,1.04043,17.97605,18.4632,17.3983,91.13009,12.79995,2.697,0.017,2.714,0.026,2.99,0.095,104.384615384615
2024/4/11,1.077618101,1.230445543,0.005915799,1.750102186,2.942555501,6.673206616,6.585,51.41633652,170,21.93699191,1.36304,21.91061,27.5933,18.3129,79.81471,3.005,2.344,0.238,2.582,0.051,2.807,0.073,50.6274509803922
2024/4/12,0.965231885,0.974459047,0.005184462,1.466768346,2.496487353,6.300057091,6.585,41.2052938,156.6666667,22.59458173,1.44391,21.43117,27.5424,19.1787,83.67471,18.7097,2.054,0.138,2.192,0.036,2.441,0.083,60.8888888888889
2024/4/13,1.045716653,0.963596162,0.004453125,1.395354526,2.631294702,6.149388807,6.52,38.76982513,160,23.00921176,1.68736,22.65674,27.9813,18.7839,76.15134,3.3842,2.091,0.146,2.237,0.045,2.283,0.075,49.7111111111111
2024/4/14,0.978061723,0.882094278,0.003721788,1.244988511,2.341438566,6.132398306,6.51,36.17920177,153.3333333,23.22735608,1.31768,24.1632,30.5398,19.6878,77.07205,10.1839,2.104,0.104,2.208,0.046,2.355,0.061,48
2024/4/15,1.139462189,0.783743964,0.002990452,0.997619723,2.464147267,6.197472066,6.515,28.76176318,155,24.05473014,1.1959,19.44457,22.2093,18.0389,90.20109,9.0056,2.017,0.109,2.125,0.036,2.169,0.068,59.0277777777778
2024/4/16,1.495170774,0.821562908,0.002259115,1.077218756,3.01932855,6.351062432,6.493333333,28.11939373,155,24.66722475,0.9474,19.48872,21.5256,18.0817,87.454,7.8273,1.945,0.114,2.059,0.035,2.26,0.07,58.8285714285714
2024/4/17,1.471100797,0.905298722,0.001527778,1.276810844,3.402954811,6.550778548,6.466666667,26.94974043,128.3333333,24.81695708,1.10271,19.99698,21.9765,18.1412,83.48296,0.2526,2.072,0.117,2.189,0.038,2.21,0.077,57.6052631578947
2024/4/18,1.505858215,1.003071261,0.00146115627272727,1.602373412,3.895431479,6.360540579,6.32,27.46898602,150,25.05494174,1.98994,22.20756,26.2171,19.1847,72.05171,0.0668,2.028,0.084,2.112,0.033,2.232,0.082,64
2024/4/19,1.010543828,0.818896847,0.00139453454545455,1.444665292,2.722501344,5.775339926,6.5,29.94924964,160,24.42684347,1.8068,20.98692,24.0056,19.2288,80.68975,15.984,2.058,0.149,2.207,0.048,2.248,0.071,45.9791666666667
2024/4/20,0.767091099,0.675089663,0.00132791281818182,1.224443948,2.121669627,5.59191747,6.545,26.9490133,160,24.32177713,1.47939,23.33438,29.3087,19.1106,73.76646,0.0441,2.05,0.078,2.127,0.032,2.451,0.084,66.46875
2024/4/21,0.79423991,0.777967039,0.00126129109090909,1.384297312,2.272615693,5.693004014,6.555,32.63202918,170,24.50786249,1.35083,24.2427,31.5823,19.1641,65.4705,0.09695,2.064,0.199,2.263,0.051,2.309,0.082,44.3725490196078
2024/4/22,0.927653473,0.867377959,0.00119466936363636,1.649399504,2.533572768,5.397383204,6.545,39.36101457,166.6666667,24.71833203,0.98271,22.18521,26.3541,19.1967,78.85221,0.1498,2.083,0.351,2.434,0.056,2.548,0.089,43.4642857142857
2024/4/23,1.108189254,1.128574493,0.00112804763636364,1.930069921,3.027595997,5.346938554,6.476666667,51.18193714,170,24.42148045,2.39943,23.9143,29.5253,19.126,60.18021,0.0856,2.026,0.115,2.141,0.044,2.396,0.097,48.6590909090909
2024/4/24,1.345583,1.415908491,0.00106142590909091,2.026697248,3.561843674,5.445573347,6.561666667,59.36897268,160,23.91335006,1.40303,20.57257,24.737,16.4777,67.54025,0.0214,2.103,0.216,2.319,0.067,2.45,0.098,34.6119402985075
2024/4/25,1.615950076,1.928715568,0.000994804181818182,2.1252783,4.339951849,5.759805205,6.543333333,59.5135206283333,173.3333333,22.89554639,0.81151,20.86548,24.5695,17.099,71.422,0.323133333333333,2.025,0.087,2.112,0.039,2.472,0.101,54.1538461538462
2024/4/26,2.359696217,4.454573617,0.000928182454545454,1.652114712,7.308938895,6.890991568,6.61,59.6580685766667,166.6666667,22.50108411,1.3455,24.1982,29.2552,17.5794,68.34671,0.624866666666667,1.926,0.163,2.089,0.05,2.587,0.128,41.78
2024/4/27,2.067948693,3.60556344,0.000861560727272727,1.911344645,6.268921042,7.016283653,6.538333333,59.80261653,146.6666667,22.44291994,0.99584,23.05514,26.0519,20.6992,81.6085,0.9266,2.249,0.262,2.511,0.073,2.632,0.142,34.3972602739726
2024/4/28,1.494364057,2.047733404,0.000794939,2.108887799,4.262017299,7.002801212,6.6,59.9471644733333,138.3333333,22.74631373,1.23363,18.32285,21.0288,14.2292,86.38275,5.8774,2.244,0.217,2.462,0.061,2.767,0.143,40.3606557377049
2024/4/29,1.298387276,2.479907816,0.000728317272727273,2.250959525,4.881584129,6.769533954,6.483333333,60.0917124216667,128.3333333,23.35010087,1.44862,20.66462,28.6814,13.5896,56.69387,0.0668,2.011,0.137,2.148,0.046,2.467,0.115,46.695652173913
2024/4/30,0.891328382,2.495283764,0.000661695545454545,2.098898644,4.672966162,7.036558575,6.323333333,60.23626037,150,23.4100628,1.44511,22.09815,30.7718,14.5496,55.89021,3.22598,2.233,0.106,2.339,0.042,2.502,0.101,55.6904761904762
2024/5/1,1.019382687,2.754180609,0.000595073818181818,2.113350803,5.066532324,7.265909528,6.456666667,65.30875901,160,23.06620066,1.90135,22.23118,29.6589,16.151,53.27605,6.38516,1.982,0.23,2.212,0.043,2.439,0.105,51.4418604651163
2024/5/2,1.179342432,3.032096524,0.000528452090909091,2.255656143,5.535730363,7.490061568,6.443333333,58.84797529,153.3333333,22.6582302,1.24509,23.17505,29.8452,17.0442,58.87625,9.54434,1.863,0.135,1.998,0.051,2.256,0.119,39.1764705882353
2024/5/3,0.711164716,2.249328155,0.000461830363636364,1.819338263,4.163878819,7.666113271,6.441666667,52.38719157,143.3333333,22.87706563,1.15754,23.71393,30.4096,19.2763,63.19634,12.70352,1.905,0.115,2.02,0.033,2.303,0.106,61.2121212121212
2024/5/4,0.550575668,2.044728388,0.000395208636363636,1.793039168,3.865966026,7.538422271,6.433333333,47.29781628,153.3333333,23.06215709,1.10351,20.19665,25.6537,17.5118,80.35287,15.8627,1.705,0.076,1.781,0.034,2.29,0.097,52.3823529411765
2024/5/5,0.53593995,1.997898777,0.000328586909090909,1.754390933,3.7976725,7.377517546,6.4,46.15299274,128.3333333,23.10531734,0.63394,19.39541,20.0565,17.9695,90.72975,14.5321,1.968,0.107,2.075,0.051,2.235,0.109,40.6862745098039
2024/5/6,0.453213994,1.881263503,0.000261965181818182,1.633320385,3.660672568,6.912716504,6.385,40.21730185,123.3333333,24.32239676,0.92492,21.09542,23.8579,19.6497,89.13071,13.2015,1.74,0.086,1.826,0.04,2.276,0.092,45.65
2024/5/7,0.316746758,1.749187843,0.000195343454545455,1.450976968,3.313559642,7.109427328,6.355,35.98535773,116.6666667,24.12260285,0.73059,20.79166,22.68,19.9109,90.262,11.8709,1.896,0.114,2.01,0.061,2.214,0.094,32.9508196721311
2024/5/8,0.226002082,1.717738502,0.000128721727272727,1.38781674,3.257549268,6.994883671,6.345,32.74712997,126.6666667,24.71942634,0.84305,20.98116,22.0248,20.0766,90.73746,10.5403,1.859,0.126,1.985,0.061,2.224,0.088,32.5409836065574
2024/5/9,0.086921065,1.638877079,6.21e-05,1.180639646,3.054986114,6.880668106,6.425,26.9221409,130,24.86207057,1.01243,22.38343,25.9217,20.1408,85.57216,2.6436,1.583,0.08,1.662,0.026,2.278,0.08,63.9230769230769
2024/5/10,0.055382908,1.572925401,0.057263931,1.006617158,2.959921056,6.668383258,6.421666667,22.13125551,140,25.30287748,1.34173,22.18718,24.802,20.1575,86.42996,11.3418,1.786,0.134,1.921,0.048,2.045,0.073,40.0208333333333
2024/5/11,0.114030903,1.578445311,0.060519125,1.074211089,3.159079699,6.5391232,6.44,20.76720217,143.3333333,25.69545041,1.32535,23.68003,28.7772,20.873,82.88896,2.092,1.63,0.077,1.708,0.028,2.171,0.073,61
2024/5/12,0.130827975,1.569784927,0.113954987,1.10663027,3.273015432,6.3171484,6.405,18.88963434,153.3333333,25.79435647,0.93522,22.24808,24.4565,20.5463,89.37866,1.25475,1.83,0.184,2.015,0.048,2.303,0.067,41.9791666666667
2024/5/13,0.036918049,1.559795448,0.049691378,1.115431767,3.039750723,6.396845438,6.43,20.42260543,146.6666667,24.93351123,2.18153,24.33601,29.8674,19.4929,67.90246,0.4175,1.774,0.111,1.885,0.036,2.228,0.078,52.3611111111111
2024/5/14,0.081748142,1.599033123,0.066797335,1.171091287,3.203810269,6.725851759,6.463333333,19.9498203,136.6666667,25.08299259,1.82456,23.54794,29.9355,18.5702,55.46575,0.0167,1.568,0.063,1.631,0.018,2.103,0.073,90.6111111111111
2024/5/15,0.189500026,1.649020207,0.20426833,1.271812556,3.671079671,6.784877898,6.485,17.82312698,153.3333333,25.20111534,1.10496,22.57208,25.0867,19.8175,77.25825,1.8378,1.742,0.15,1.892,0.048,2.001,0.074,39.4166666666667
2024/5/16,0.569745192,1.931542411,0.297535481,2.003134495,5.293270906,7.380391548,6.533333333,17.81992249,161.6666667,25.31956123,1.35084,25.1761,29.6534,22.0488,80.48959,3.3911,1.666,0.164,1.83,0.038,1.898,0.067,48.1578947368421
2024/5/17,1.142553242,2.637773642,0.669597549,3.153996073,8.429825278,7.952573091,6.586666667,16.80918788,146.6666667,25.53849711,1.51403,24.74651,29.4389,21.3727,83.49759,18.7887,1.555,0.078,1.634,0.022,2.107,0.078,74.2727272727273
2024/5/18,2.004221508,3.139055519,1.265965587,3.731602192,11.12373807,8.377587557,6.506666667,15.59602412,131.6666667,26.01857156,1.88545,21.21199,25.345,19.0211,87.35441,9.6216,1.657,0.23,1.887,0.043,2.165,0.074,43.8837209302326
2024/5/19,2.197548219,2.993287331,1.267671992,3.025058156,10.3007779,8.422532594,6.481666667,13.8886102,136.6666667,26.18635728,0.99652,19.2829,22.5785,16.5359,84.03825,2.6911,1.454,0.097,1.551,0.023,2.298,0.067,67.4347826086957
2024/5/20,0.997535374,2.139827045,0.391385151,2.524249256,6.517540275,6.908536298,6.49,16.01483851,128.3333333,25.50839645,1.2691,17.1695,19.9143,15.4287,83.66196,9.3156,1.556,0.185,1.741,0.03,2.038,0.083,58.0333333333333
2024/5/21,0.686881837,1.555804824,0.024182499,1.338245714,3.724310767,6.24520477,6.506666667,24.25823112,161.6666667,24.82988154,0.77502,18.39135,20.2488,15.8556,87.69691,4.1861,1.736,0.105,1.841,0.049,2.052,0.064,37.5714285714286
2024/5/22,1.104705905,2.126061549,0.0231686464090909,1.881903849,4.557941694,6.80363505,6.466666667,48.09747662,146.6666667,24.16137831,1.07592,21.84845,25.4374,18.6649,82.696,2.1752,1.596,0.171,1.767,0.051,1.975,0.064,34.6470588235294
2024/5/23,2.866289131,2.59731494666667,0.0221547938181818,0.881598185,11.8868007,7.399326883,6.493333333,51.71006486,136.6666667,23.09846716,0.95179,23.28783,27.014,20.1541,79.33575,0.1738,1.44,0.054,1.494,0.014,2.02,0.063,106.714285714286
2024/5/24,2.541439146,3.06856834433333,0.0211409412272727,1.410723419,10.25774091,7.626128339,6.381666667,55.3226531,123.3333333,22.60377897,1.08059,24.90571,28.5773,22.221800000000002,78.58546,6.6312,1.629,0.316,1.944,0.051,2.297,0.085,38.1176470588235
2024/5/25,1.709394653,3.539821742,0.0201270886363636,2.205280388,6.33644514,7.521045675,6.29,58.93524135,100,22.83945155,1.19843,23.86325,28.3252,21.7876,84.71159,17.9683,1.672,0.35,2.022,0.065,2.389,0.07,31.1076923076923
2024/5/26,1.588261373,2.964367761,0.0191132360454545,2.293143172,5.617903898,7.506037957,6.312,62.54782959,96,23.18892176,0.92813,24.25101,28.1843,22.2419,85.67066,8.3966,1.735,0.15,1.885,0.027,2.087,0.106,69.8148148148148
2024/5/27,1.179000013,2.546687154,0.0180993834545455,2.036677137,4.797408629,7.294675441,6.251666667,66.16041783,83.33333333,23.53113048,1.13265,25.52919,29.3935,22.7116,79.72246,1.5547,1.937,0.037,1.974,0.009,2.331,0.083,219.333333333333
2024/5/28,0.836444,2.170725311,0.0170855308636364,1.826034137,4.046778424,7.665077124,6.378333333,55.11008392,80,23.8839053,1.18114,25.62093,30.6121,22.7891,80.99855,9.3496,2.098,0.156,2.254,0.03,2.38,0.093,75.1333333333333
2024/5/29,1.023274776,2.769908773,0.0160716782727273,2.134595757,5.042316165,7.585352078,6.435,66.84604165,115,24.28283221,1.08391,25.06792,29.7343,23.0229,85.37841,10.3395,1.187,0.08,1.267,0.009,2.178,0.087,140.777777777778
2024/5/30,1.59239472,4.081274608,0.0150578256818182,2.323445599,6.978888131,7.296430449,6.356666667,69.41838323,111.6666667,24.32829771,0.99381,25.81565,30.902,22.9989,81.80037,4.7019,2.177,0.048,2.225,0.041,2.435,0.09,54.2682926829268
2024/5/31,1.21251416,2.316777812,0.0140439730909091,2.500347609,4.699495095,7.196202266,6.311666667,71.99072481,110,24.63436412,0.94558,24.35093,26.2891,22.4984,88.56771,14.2119,1.783,0.15,1.933,0.025,2.368,0.108,77.32
2024/6/1,0.81439612,1.112444728,0.013030121,1.874862817,2.792883445,7.183178871,6.35,43.33844695,93.33333333,24.87376846,0.97572,23.00885,24.4531,22.1383,91.5393,9.9805,1.489,0.023,1.512,0.028,2.145,0.095,54
2024/6/2,1.396500585,1.561627566,0.0120162679090909,2.456517866,3.970940493,6.853844559,6.38,62.76764243,100,24.51880261,1.04735,24.83592,29.9167,22.602,85.17771,5.7491,1.59,0.096,1.686,0.05,2.178,0.098,33.72
2024/6/3,1.09961588,1.311682578,0.0110024153181818,2.255230305,3.341759381,7.574674415,6.393333333,54.07759843,105,24.13315224,0.93086,24.39506,28.9267,22.6795,86.05112,21.3155,1.549,0.074,1.623,0.042,2.058,0.093,38.6428571428571
2024/6/4,0.744637349,1.040180688,0.00998856272727273,1.702458131,2.595210958,7.662811908,6.45,39.0595266,100,23.62068996,1.25221,25.16007,30.5456,22.2954,82.2305,3.3823,1.61,0.178,1.788,0.059,1.96,0.093,30.3050847457627
